database_id,target_id,comparator_id,analysis_id,preference_score,target_density,comparator_density
cdm_premier_covid_v1240,16733,16739,1,0.8585858585858587,0.16790786767676333,0.004198705270253366
cdm_premier_covid_v1240,16733,16739,1,0.8686868686868687,0.11708561453786011,0.002884822731150244
cdm_premier_covid_v1240,16733,16739,1,0.8787878787878789,0.07454083067167316,0.0017958257827474387
cdm_premier_covid_v1240,16733,16739,1,0.888888888888889,0.04337826122557378,0.0010110615653043861
cdm_premier_covid_v1240,16733,16739,1,0.8989898989898991,0.023019953254034737,5.142399259832952e-4
cdm_premier_covid_v1240,16733,16739,1,0.9090909090909092,0.011095595964612064,2.3615345150302958e-4
cdm_premier_covid_v1240,16733,16739,1,0.9191919191919192,0.004833254541966207,9.787288906952399e-5
cdm_premier_covid_v1240,16733,16739,1,0.9292929292929294,0.0019069668890614306,3.658829426972897e-5
cdm_premier_covid_v1240,16733,16739,1,0.9393939393939394,6.733149582540701e-4,1.2329475806878926e-5
cdm_premier_covid_v1240,16733,16739,1,0.9494949494949496,2.113185753080524e-4,3.741891552114154e-6
cdm_premier_covid_v1240,16733,16739,1,0.9595959595959597,5.853322560877654e-5,1.0279159114882668e-6
cdm_premier_covid_v1240,16733,16739,1,0.9696969696969697,1.4494606095704504e-5,2.5629821264040345e-7
cdm_premier_covid_v1240,16733,16739,1,0.9797979797979799,3.1773187891560247e-6,5.7676634506880884e-8
cdm_premier_covid_v1240,16733,16739,1,0.98989898989899,6.103314003939547e-7,1.1707318224201817e-8
cdm_premier_covid_v1240,16733,16739,1,1,1.020826693502961e-7,2.1417767029093342e-9
cdm_premier_covid_v1240,16761,16762,1,0,1.3857190879119358e-6,1.5420734032148477e-5
cdm_premier_covid_v1240,16761,16762,1,0.010101010101010102,4.75323458977395e-6,4.881040664083554e-5
cdm_premier_covid_v1240,16761,16762,1,0.020202020202020204,1.5137144865862484e-5,1.4403830026015865e-4
cdm_premier_covid_v1240,16761,16762,1,0.030303030303030304,4.4796499785538526e-5,3.9644222331575873e-4
cdm_premier_covid_v1240,16761,16762,1,0.04040404040404041,1.2333324947029392e-4,0.0010181656530057115
cdm_premier_covid_v1240,16761,16762,1,0.05050505050505051,3.163264663308741e-4,0.002441291573770044
cdm_premier_covid_v1240,16761,16762,1,0.06060606060606061,7.56984535770054e-4,0.005468146442438565
cdm_premier_covid_v1240,16761,16762,1,0.07070707070707072,0.0016931547869127042,0.011449156312468336
cdm_premier_covid_v1240,16761,16762,1,0.08080808080808081,0.0035464286902075186,0.02242637792834395
cdm_premier_covid_v1240,16761,16762,1,0.09090909090909091,0.006969930642075163,0.041133424726170834
cdm_premier_covid_v1240,16761,16762,1,0.10101010101010102,0.01287813729060715,0.0707220044862548
cdm_premier_covid_v1240,16761,16762,1,0.11111111111111112,0.022410449155231018,0.11413360039488081
cdm_premier_covid_v1240,16761,16762,1,0.12121212121212122,0.03678858243437197,0.17317467372398698
cdm_premier_covid_v1240,16761,16762,1,0.13131313131313133,0.057047171324856594,0.24755249419617414
cdm_premier_covid_v1240,16761,16762,1,0.14141414141414144,0.08366621543373312,0.33428633430850957
cdm_premier_covid_v1240,16761,16762,1,0.15151515151515152,0.11620910833968733,0.42789949656866916
cdm_premier_covid_v1240,16761,16762,1,0.16161616161616163,0.15314067582814117,0.5215581423486307
cdm_premier_covid_v1240,16761,16762,1,0.17171717171717174,0.19201012047758143,0.6089294662717344
cdm_premier_covid_v1240,16761,16762,1,0.18181818181818182,0.23008442094442003,0.6861900571647045
cdm_premier_covid_v1240,16761,16762,1,0.19191919191919193,0.2653182977671555,0.7535367714216487
cdm_premier_covid_v1240,16761,16762,1,0.20202020202020204,0.29734169575672126,0.8157898251926122
cdm_premier_covid_v1240,16761,16762,1,0.21212121212121213,0.32806403106627197,0.8820556446987277
cdm_premier_covid_v1240,16761,16762,1,0.22222222222222224,0.36159811677860837,0.9646473941457092
cdm_premier_covid_v1240,16761,16762,1,0.23232323232323235,0.40343347922025297,1.0773860250046619
cdm_premier_covid_v1240,16761,16762,1,0.24242424242424243,0.4590120245034434,1.2331971045164336
cdm_premier_covid_v1240,16761,16762,1,0.25252525252525254,0.5320072098026732,1.4407643250570512
cdm_premier_covid_v1240,16761,16762,1,0.26262626262626265,0.6227054673310495,1.7006114196608058
cdm_premier_covid_v1240,16761,16762,1,0.27272727272727276,0.7269667930084901,2.001898487971086
cdm_premier_covid_v1240,16761,16762,1,0.2828282828282829,0.8362369452130313,2.3213166807188896
cdm_premier_covid_v1240,16761,16762,1,0.29292929292929293,0.9388757678400462,2.625599395508929
cdm_premier_covid_v1240,16761,16762,1,0.30303030303030304,1.0226327225759972,2.8777322897305564
cdm_premier_covid_v1240,16761,16762,1,0.31313131313131315,1.0776123315336843,3.0453204095088813
cdm_premier_covid_v1240,16761,16762,1,0.32323232323232326,1.098795811842369,3.108435967839879
cdm_premier_covid_v1240,16761,16762,1,0.33333333333333337,1.0872846050053964,3.0643136633224466
cdm_premier_covid_v1240,16761,16762,1,0.3434343434343435,1.0498611970095963,2.927452704836376
cdm_premier_covid_v1240,16761,16762,1,0.3535353535353536,0.9970309633288825,2.7253806169596113
cdm_premier_covid_v1240,16761,16762,1,0.36363636363636365,0.9402066597669088,2.4917310670148165
cdm_premier_covid_v1240,16761,16762,1,0.37373737373737376,0.8889666356753487,2.2588832443442186
cdm_premier_covid_v1240,16761,16762,1,0.38383838383838387,0.8492630980535729,2.0521588758839293
cdm_premier_covid_v1240,16761,16762,1,0.393939393939394,0.8230742138601355,1.8867569330612513
cdm_premier_covid_v1240,16761,16762,1,0.4040404040404041,0.8094211654052281,1.767611732458561
cdm_premier_covid_v1240,16761,16762,1,0.4141414141414142,0.8061636319533179,1.6915212782764684
cdm_premier_covid_v1240,16761,16762,1,0.42424242424242425,0.8117782545621597,1.6504214507023922
cdm_premier_covid_v1240,16761,16762,1,0.43434343434343436,0.8264721067088107,1.634643165386309
cdm_premier_covid_v1240,16761,16762,1,0.4444444444444445,0.8523440203312523,1.635304675461097
cdm_premier_covid_v1240,16761,16762,1,0.4545454545454546,0.8926666642058987,1.6454802748512585
cdm_premier_covid_v1240,16761,16762,1,0.4646464646464647,0.9505933976561891,1.6602514613356056
cdm_premier_covid_v1240,16761,16762,1,0.4747474747474748,1.02769959229476,1.6760496696141065
cdm_premier_covid_v1240,16761,16762,1,0.48484848484848486,1.1228053772955287,1.689800611358094
cdm_premier_covid_v1240,16761,16762,1,0.494949494949495,1.2315116153713206,1.6983184513866283
cdm_premier_covid_v1240,16761,16762,1,0.5050505050505051,1.3467761996353007,1.6982446104339846
cdm_premier_covid_v1240,16761,16762,1,0.5151515151515152,1.4606347753887106,1.6866370640044064
cdm_premier_covid_v1240,16761,16762,1,0.5252525252525253,1.566854728820869,1.6621110295419244
cdm_premier_covid_v1240,16761,16762,1,0.5353535353535354,1.6639628300696587,1.626208464536875
cdm_premier_covid_v1240,16761,16762,1,0.5454545454545455,1.7577603266935409,1.5844541481034535
cdm_premier_covid_v1240,16761,16762,1,0.5555555555555556,1.8622159811580958,1.5464320901456805
cdm_premier_covid_v1240,16761,16762,1,0.5656565656565657,1.9976873513076254,1.5243361244505944
cdm_premier_covid_v1240,16761,16762,1,0.5757575757575758,2.1860070045747957,1.5299170951021992
cdm_premier_covid_v1240,16761,16762,1,0.5858585858585859,2.443159850016167,1.5704861574940263
cdm_premier_covid_v1240,16761,16762,1,0.595959595959596,2.7717067213928583,1.6453186683247252
cdm_premier_covid_v1240,16761,16762,1,0.6060606060606061,3.1559781353979712,1.7440030621643647
cdm_premier_covid_v1240,16761,16762,1,0.6161616161616162,3.5625798143704115,1.8477307006671635
cdm_premier_covid_v1240,16761,16762,1,0.6262626262626263,3.9467795495600515,1.9333781425887073
cdm_premier_covid_v1240,16761,16762,1,0.6363636363636365,4.2627191731042755,1.9790499429562878
cdm_premier_covid_v1240,16761,16762,1,0.6464646464646465,4.473560060194721,1.96916870506196
cdm_premier_covid_v1240,16761,16762,1,0.6565656565656566,4.557775879056859,1.8975172335134485
cdm_premier_covid_v1240,16761,16762,1,0.6666666666666667,4.509886365428534,1.7676103373804273
cdm_premier_covid_v1240,16761,16762,1,0.6767676767676768,4.336781771972515,1.5908113713549985
cdm_premier_covid_v1240,16761,16762,1,0.686868686868687,4.0527162260877985,1.383204939630277
cdm_premier_covid_v1240,16761,16762,1,0.696969696969697,3.675948545129769,1.1622702168313936
cdm_premier_covid_v1240,16761,16762,1,0.7070707070707072,3.2281113076054293,0.9440883421987476
cdm_premier_covid_v1240,16761,16762,1,0.7171717171717172,2.7350865160369757,0.741451342077642
cdm_premier_covid_v1240,16761,16762,1,0.7272727272727273,2.2270392223594437,0.5629626689999349
cdm_premier_covid_v1240,16761,16762,1,0.7373737373737375,1.7359728130703536,0.41302593034141044
cdm_premier_covid_v1240,16761,16762,1,0.7474747474747475,1.2910540197605573,0.29247732727639764
cdm_premier_covid_v1240,16761,16762,1,0.7575757575757577,0.9135962240244899,0.1995443779508522
cdm_premier_covid_v1240,16761,16762,1,0.7676767676767677,0.6139100087466903,0.1308524212686961
cdm_premier_covid_v1240,16761,16762,1,0.7777777777777778,0.39120285908860997,0.08222653688364502
cdm_premier_covid_v1240,16761,16762,1,0.787878787878788,0.236189004563441,0.04934404928602932
cdm_premier_covid_v1240,16761,16762,1,0.797979797979798,0.13502606399317543,0.028179865660347653
cdm_premier_covid_v1240,16761,16762,1,0.8080808080808082,0.07305697903902683,0.015263801008721786
cdm_premier_covid_v1240,16761,16762,1,0.8181818181818182,0.03738989503225903,0.007817369960144753
cdm_premier_covid_v1240,16761,16762,1,0.8282828282828284,0.018087692022523565,0.003775205909535457
cdm_premier_covid_v1240,16761,16762,1,0.8383838383838385,0.008262941734263656,0.001715044993096459
cdm_premier_covid_v1240,16761,16762,1,0.8484848484848485,0.0035603241284703833,7.314717578991712e-4
cdm_premier_covid_v1240,16761,16762,1,0.8585858585858587,0.0014449018365117019,2.9240367905853634e-4
cdm_premier_covid_v1240,16761,16762,1,0.8686868686868687,5.514546204473993e-4,1.0940354914915183e-4
cdm_premier_covid_v1240,16761,16762,1,0.8787878787878789,1.9760753635203278e-4,3.8269012502471134e-5
cdm_premier_covid_v1240,16761,16762,1,0.888888888888889,6.637759779535271e-5,1.2503156839506914e-5
cdm_premier_covid_v1240,16761,16762,1,0.8989898989898991,2.08686250684414e-5,3.8124779058151427e-6
cdm_premier_covid_v1240,16761,16762,1,0.9090909090909092,6.131918505083545e-6,1.0842386698932074e-6
cdm_premier_covid_v1240,16761,16762,1,0.9191919191919192,1.681750754957193e-6,2.874300655451363e-7
cdm_premier_covid_v1240,16761,16762,1,0.9292929292929294,4.3001432231113223e-7,7.099464252747203e-8
cdm_premier_covid_v1240,16761,16762,1,0.9393939393939394,1.0240332749087472e-7,1.633168429575265e-8
cdm_premier_covid_v1240,16761,16762,1,0.9494949494949496,2.2691650496399695e-8,3.497827780951995e-9
cdm_premier_covid_v1240,16761,16762,1,0.9595959595959597,4.675221329400105e-9,6.972647171650747e-10
cdm_premier_covid_v1240,16761,16762,1,0.9696969696969697,8.950185743284156e-10,1.2933471061183743e-10
cdm_premier_covid_v1240,16761,16762,1,0.9797979797979799,1.5911327604081576e-10,2.2317549341282604e-11
cdm_premier_covid_v1240,16761,16762,1,0.98989898989899,2.6254712918301855e-011,3.5818145430989584e-12
cdm_premier_covid_v1240,16761,16762,1,1,4.019430420018655e-12,5.344507323151032e-13
cdm_premier_covid_v1240,16733,16736,2,0,6.899899684711169e-18,5.35118671300107e-17
cdm_premier_covid_v1240,16733,16736,2,0.010101010101010102,3.6722339376573986e-16,1.210278208070085e-17
cdm_premier_covid_v1240,16733,16736,2,0.020202020202020204,0,6.136120907030652e-17
cdm_premier_covid_v1240,16733,16736,2,0.030303030303030304,1.9252199069669474e-16,5.570711050117939e-17
cdm_premier_covid_v1240,16733,16736,2,0.04040404040404041,2.3041089784233084e-16,2.23260051946592e-16
cdm_premier_covid_v1240,16733,16736,2,0.05050505050505051,2.4169228752772074e-16,3.8998491599116e-16
cdm_premier_covid_v1240,16733,16736,2,0.06060606060606061,2.3423334255852954e-16,3.659608620335136e-17
cdm_premier_covid_v1240,16733,16736,2,0.07070707070707072,2.6516867498076483e-16,1.8062022309383484e-16
cdm_premier_covid_v1240,16733,16736,2,0.08080808080808081,1.173810889388048e-16,3.2705995724555236e-16
cdm_premier_covid_v1240,16733,16736,2,0.09090909090909091,1.641419944061796e-15,5.362944269196291e-16
cdm_premier_covid_v1240,16733,16736,2,0.10101010101010102,3.906624671234606e-14,0
cdm_premier_covid_v1240,16733,16736,2,0.11111111111111112,8.371980745037385e-13,1.8969283434277443e-15
cdm_premier_covid_v1240,16733,16736,2,0.12121212121212122,1.621695722558641e-11,1.7964271250833633e-12
cdm_premier_covid_v1240,16733,16736,2,0.13131313131313133,2.492898102485031e-10,6.040180339694753e-10
cdm_premier_covid_v1240,16733,16736,2,0.14141414141414144,3.083373408404221e-9,7.316296013161086e-8
cdm_premier_covid_v1240,16733,16736,2,0.15151515151515152,3.389931506519173e-8,3.540068358775441e-6
cdm_premier_covid_v1240,16733,16736,2,0.16161616161616163,2.9683168950722454e-7,6.93405972406046e-5
cdm_premier_covid_v1240,16733,16736,2,0.17171717171717174,2.1433188554238936e-6,5.193709127550761e-4
cdm_premier_covid_v1240,16733,16736,2,0.18181818181818182,1.321876978746148e-5,0.0016372773889013962
cdm_premier_covid_v1240,16733,16736,2,0.19191919191919193,6.637672684362683e-5,0.0027202454593377784
cdm_premier_covid_v1240,16733,16736,2,0.20202020202020204,2.781291291133141e-4,0.004338711911619875
cdm_premier_covid_v1240,16733,16736,2,0.21212121212121213,9.803141271557945e-4,0.010283718034230246
cdm_premier_covid_v1240,16733,16736,2,0.22222222222222224,0.0028710911970402323,0.02084477858477047
cdm_premier_covid_v1240,16733,16736,2,0.23232323232323235,0.007114422587139481,0.033348129628650254
cdm_premier_covid_v1240,16733,16736,2,0.24242424242424243,0.015042566478875107,0.05970665764662142
cdm_premier_covid_v1240,16733,16736,2,0.25252525252525254,0.02751533777198605,0.1084365141272168
cdm_premier_covid_v1240,16733,16736,2,0.26262626262626265,0.044705775847296896,0.1659763048581213
cdm_premier_covid_v1240,16733,16736,2,0.27272727272727276,0.06628591665305535,0.22943560559105194
cdm_premier_covid_v1240,16733,16736,2,0.2828282828282829,0.09225430550413534,0.31804504639581194
cdm_premier_covid_v1240,16733,16736,2,0.29292929292929293,0.12342426360263783,0.43630728670716284
cdm_premier_covid_v1240,16733,16736,2,0.30303030303030304,0.16136122256428714,0.5719457110532847
cdm_premier_covid_v1240,16733,16736,2,0.31313131313131315,0.2094006848822162,0.7229582901224804
cdm_premier_covid_v1240,16733,16736,2,0.32323232323232326,0.27481620344038266,0.8932188866190479
cdm_premier_covid_v1240,16733,16736,2,0.33333333333333337,0.3693138141392402,1.110182221843892
cdm_premier_covid_v1240,16733,16736,2,0.3434343434343435,0.509508525193271,1.361095998147081
cdm_premier_covid_v1240,16733,16736,2,0.3535353535353536,0.7142389753182011,1.6636797647503008
cdm_premier_covid_v1240,16733,16736,2,0.36363636363636365,0.9932634844797887,2.092091785613437
cdm_premier_covid_v1240,16733,16736,2,0.37373737373737376,1.3407737313756865,2.660363204136251
cdm_premier_covid_v1240,16733,16736,2,0.38383838383838387,1.7306455882763645,3.3100167208322837
cdm_premier_covid_v1240,16733,16736,2,0.393939393939394,2.126581976537628,3.929306923340444
cdm_premier_covid_v1240,16733,16736,2,0.4040404040404041,2.5019522278573314,4.389937421319141
cdm_premier_covid_v1240,16733,16736,2,0.4141414141414142,2.8499830751851665,4.677771792354743
cdm_premier_covid_v1240,16733,16736,2,0.42424242424242425,3.1769607614200193,4.846779865835407
cdm_premier_covid_v1240,16733,16736,2,0.43434343434343436,3.4819708783658525,4.912530927888293
cdm_premier_covid_v1240,16733,16736,2,0.4444444444444445,3.7434552936056567,4.879519355124385
cdm_premier_covid_v1240,16733,16736,2,0.4545454545454546,3.9249281404491425,4.834300070922832
cdm_premier_covid_v1240,16733,16736,2,0.4646464646464647,3.995302407169316,4.803759331040142
cdm_premier_covid_v1240,16733,16736,2,0.4747474747474748,3.9561236086977214,4.641369336244686
cdm_premier_covid_v1240,16733,16736,2,0.48484848484848486,3.8396152195101214,4.257517272992373
cdm_premier_covid_v1240,16733,16736,2,0.494949494949495,3.6886456250695945,3.808782050624074
cdm_premier_covid_v1240,16733,16736,2,0.5050505050505051,3.5362639614057456,3.5044411568265272
cdm_premier_covid_v1240,16733,16736,2,0.5151515151515152,3.3958517335371097,3.2424398145845124
cdm_premier_covid_v1240,16733,16736,2,0.5252525252525253,3.2670751334795702,2.935382296008263
cdm_premier_covid_v1240,16733,16736,2,0.5353535353535354,3.1425365966309036,2.6558527194686756
cdm_premier_covid_v1240,16733,16736,2,0.5454545454545455,3.0138586332900794,2.412094092975791
cdm_premier_covid_v1240,16733,16736,2,0.5555555555555556,2.8751269477420824,2.1459197626602995
cdm_premier_covid_v1240,16733,16736,2,0.5656565656565657,2.725417109739804,1.897746318432924
cdm_premier_covid_v1240,16733,16736,2,0.5757575757575758,2.567963650511821,1.6960010598256676
cdm_premier_covid_v1240,16733,16736,2,0.5858585858585859,2.4084894706419595,1.5148093679451655
cdm_premier_covid_v1240,16733,16736,2,0.595959595959596,2.2517586026807717,1.3637818290379358
cdm_premier_covid_v1240,16733,16736,2,0.6060606060606061,2.0975052712035835,1.2424531662929492
cdm_premier_covid_v1240,16733,16736,2,0.6161616161616162,1.9391434422766842,1.1128263058149503
cdm_premier_covid_v1240,16733,16736,2,0.6262626262626263,1.7704135786339585,0.958903996035351
cdm_premier_covid_v1240,16733,16736,2,0.6363636363636365,1.5962315546463106,0.8271118685465989
cdm_premier_covid_v1240,16733,16736,2,0.6464646464646465,1.4367427001709476,0.7334986164446411
cdm_premier_covid_v1240,16733,16736,2,0.6565656565656566,1.3147298498451852,0.6523173290403268
cdm_premier_covid_v1240,16733,16736,2,0.6666666666666667,1.2377583227263462,0.5622089633875826
cdm_premier_covid_v1240,16733,16736,2,0.6767676767676768,1.1872031512099464,0.48053142433979423
cdm_premier_covid_v1240,16733,16736,2,0.686868686868687,1.131901552537551,0.43955814011419936
cdm_premier_covid_v1240,16733,16736,2,0.696969696969697,1.0485304235397759,0.4184463843923485
cdm_premier_covid_v1240,16733,16736,2,0.7070707070707072,0.9387158542963177,0.3689898373254041
cdm_premier_covid_v1240,16733,16736,2,0.7171717171717172,0.8250910679374432,0.2992337043451464
cdm_premier_covid_v1240,16733,16736,2,0.7272727272727273,0.7369727044012356,0.2540419312093918
cdm_premier_covid_v1240,16733,16736,2,0.7373737373737375,0.6919248708229789,0.22584699673565492
cdm_premier_covid_v1240,16733,16736,2,0.7474747474747475,0.6885365064422789,0.19687906542476877
cdm_premier_covid_v1240,16733,16736,2,0.7575757575757577,0.7076764998203683,0.17212074126791546
cdm_premier_covid_v1240,16733,16736,2,0.7676767676767677,0.7233615097335414,0.14685924022794605
cdm_premier_covid_v1240,16733,16736,2,0.7777777777777778,0.716262237137234,0.1223734478388325
cdm_premier_covid_v1240,16733,16736,2,0.787878787878788,0.6816281245427004,0.10948469498728135
cdm_premier_covid_v1240,16733,16736,2,0.797979797979798,0.627636601867712,0.09563769538443201
cdm_premier_covid_v1240,16733,16736,2,0.8080808080808082,0.566424950989106,0.07570933494291572
cdm_premier_covid_v1240,16733,16736,2,0.8181818181818182,0.5067923844989212,0.06502830173124986
cdm_premier_covid_v1240,16733,16736,2,0.8282828282828284,0.45122474461247275,0.06894006845044025
cdm_premier_covid_v1240,16733,16736,2,0.8383838383838385,0.3983315522851795,0.07137294294286671
cdm_premier_covid_v1240,16733,16736,2,0.8484848484848485,0.34630057106057655,0.06353850055322748
cdm_premier_covid_v1240,16733,16736,2,0.8585858585858587,0.2951037775603953,0.05314622039194551
cdm_premier_covid_v1240,16733,16736,2,0.8686868686868687,0.24665014338043936,0.04364473237232007
cdm_premier_covid_v1240,16733,16736,2,0.8787878787878789,0.20373245793415734,0.03390652161074454
cdm_premier_covid_v1240,16733,16736,2,0.888888888888889,0.16873147583877687,0.02501122510031835
cdm_premier_covid_v1240,16733,16736,2,0.8989898989898991,0.14208475836846207,0.017147063490029646
cdm_premier_covid_v1240,16733,16736,2,0.9090909090909092,0.12143042417667647,0.010597299990889507
cdm_premier_covid_v1240,16733,16736,2,0.9191919191919192,0.10345951813209237,0.007591130649083858
cdm_premier_covid_v1240,16733,16736,2,0.9292929292929294,0.08586710575870739,0.006328210210264406
cdm_premier_covid_v1240,16733,16736,2,0.9393939393939394,0.06829200822573493,0.004427663680005202
cdm_premier_covid_v1240,16733,16736,2,0.9494949494949496,0.051563725448504995,0.0018021684739812458
cdm_premier_covid_v1240,16733,16736,2,0.9595959595959597,0.03664455035441725,3.340400855563859e-4
cdm_premier_covid_v1240,16733,16736,2,0.9696969696969697,0.02416949999276181,2.4996020525824e-5
cdm_premier_covid_v1240,16733,16736,2,0.9797979797979799,0.014544472395767671,7.047349858533858e-7
cdm_premier_covid_v1240,16733,16736,2,0.98989898989899,0.007827469053526425,8.13414253810348e-9
cdm_premier_covid_v1240,16733,16736,2,1,0.0036864539166914932,3.8287712635622684e-11
cdm_premier_covid_v1240,16733,16738,2,0,6.813540769624931e-4,2.2812982376781694e-4
cdm_premier_covid_v1240,16733,16738,2,0.010101010101010102,0.0012918264984745366,6.582235083554433e-4
cdm_premier_covid_v1240,16733,16738,2,0.020202020202020204,0.0023439675412770373,0.0017175474138792406
cdm_premier_covid_v1240,16733,16738,2,0.030303030303030304,0.004075147404529272,0.0040826595955854
cdm_premier_covid_v1240,16733,16738,2,0.04040404040404041,0.006817842641012732,0.008919886535353435
cdm_premier_covid_v1240,16733,16738,2,0.05050505050505051,0.010954040348109479,0.018058878616216776
cdm_premier_covid_v1240,16733,16738,2,0.06060606060606061,0.016915919354534893,0.03397787103787625
cdm_premier_covid_v1240,16733,16738,2,0.07070707070707072,0.025152899076947077,0.059839102771250596
cdm_premier_covid_v1240,16733,16738,2,0.08080808080808081,0.03612611874657221,0.09926370714930201
cdm_premier_covid_v1240,16733,16738,2,0.09090909090909091,0.05015146968090889,0.15607010257047396
cdm_premier_covid_v1240,16733,16738,2,0.10101010101010102,0.06743764303390498,0.2336060211103274
cdm_premier_covid_v1240,16733,16738,2,0.11111111111111112,0.08807629516301328,0.33405136222637916
cdm_premier_covid_v1240,16733,16738,2,0.12121212121212122,0.11209011251392789,0.45823481401766114
cdm_premier_covid_v1240,16733,16738,2,0.13131313131313133,0.13934621797340382,0.6052406814574173
cdm_premier_covid_v1240,16733,16738,2,0.14141414141414144,0.16969876946810405,0.7726546683846441
cdm_premier_covid_v1240,16733,16738,2,0.15151515151515152,0.20301600186396138,0.9568767245741673
cdm_premier_covid_v1240,16733,16738,2,0.16161616161616163,0.23920554918508594,1.1545571236731351
cdm_premier_covid_v1240,16733,16738,2,0.17171717171717174,0.27808650825908726,1.3635053995003001
cdm_premier_covid_v1240,16733,16738,2,0.18181818181818182,0.31940900965612073,1.582278905792975
cdm_premier_covid_v1240,16733,16738,2,0.19191919191919193,0.36279305978213594,1.808360920810588
cdm_premier_covid_v1240,16733,16738,2,0.20202020202020204,0.4076821910290198,2.0354150010348553
cdm_premier_covid_v1240,16733,16738,2,0.21212121212121213,0.45329311029051,2.252321459007055
cdm_premier_covid_v1240,16733,16738,2,0.22222222222222224,0.4987457410811046,2.4445612956794145
cdm_premier_covid_v1240,16733,16738,2,0.23232323232323235,0.5431816688498615,2.5980738454498704
cdm_premier_covid_v1240,16733,16738,2,0.24242424242424243,0.585900402172719,2.703226804086458
cdm_premier_covid_v1240,16733,16738,2,0.25252525252525254,0.6266026938216307,2.7596561086841884
cdm_premier_covid_v1240,16733,16738,2,0.26262626262626265,0.665495945340174,2.7742803799668256
cdm_premier_covid_v1240,16733,16738,2,0.27272727272727276,0.703289815735469,2.75837902018878
cdm_premier_covid_v1240,16733,16738,2,0.2828282828282829,0.7411164499761673,2.7226120058007726
cdm_premier_covid_v1240,16733,16738,2,0.29292929292929293,0.780295254637918,2.673041506651892
cdm_premier_covid_v1240,16733,16738,2,0.30303030303030304,0.8219478793575796,2.6106507038459252
cdm_premier_covid_v1240,16733,16738,2,0.31313131313131315,0.8667069131586993,2.5340634975784577
cdm_premier_covid_v1240,16733,16738,2,0.32323232323232326,0.9145054589603623,2.444021373758699
cdm_premier_covid_v1240,16733,16738,2,0.33333333333333337,0.9643940305527834,2.3458228496136324
cdm_premier_covid_v1240,16733,16738,2,0.3434343434343435,1.0147545566736542,2.24831968967249
cdm_premier_covid_v1240,16733,16738,2,0.3535353535353536,1.0636244983342988,2.1598787630260294
cdm_premier_covid_v1240,16733,16738,2,0.36363636363636365,1.1090089071134996,2.0848608530737023
cdm_premier_covid_v1240,16733,16738,2,0.37373737373737376,1.1493590250220043,2.022679378619197
cdm_premier_covid_v1240,16733,16738,2,0.38383838383838387,1.1838776057911273,1.9694504778396325
cdm_premier_covid_v1240,16733,16738,2,0.393939393939394,1.2125175148089309,1.920646624859617
cdm_premier_covid_v1240,16733,16738,2,0.4040404040404041,1.2358821061706675,1.873467531490284
cdm_premier_covid_v1240,16733,16738,2,0.4141414141414142,1.2551404974568339,1.827492011255004
cdm_premier_covid_v1240,16733,16738,2,0.42424242424242425,1.2716381844247764,1.78382924531969
cdm_premier_covid_v1240,16733,16738,2,0.43434343434343436,1.2865698976489925,1.743568940380338
cdm_premier_covid_v1240,16733,16738,2,0.4444444444444445,1.3007986502248228,1.7062212605333797
cdm_premier_covid_v1240,16733,16738,2,0.4545454545454546,1.314719211523324,1.66925950397366
cdm_premier_covid_v1240,16733,16738,2,0.4646464646464647,1.3281918637950056,1.6287424443703877
cdm_premier_covid_v1240,16733,16738,2,0.4747474747474748,1.3406004270619172,1.5805735769487335
cdm_premier_covid_v1240,16733,16738,2,0.48484848484848486,1.3509467932541834,1.5216871203119764
cdm_premier_covid_v1240,16733,16738,2,0.494949494949495,1.3580677151979816,1.4514192637157242
cdm_premier_covid_v1240,16733,16738,2,0.5050505050505051,1.3609408333802782,1.3717194900664662
cdm_premier_covid_v1240,16733,16738,2,0.5151515151515152,1.3588873795671625,1.2871145978486225
cdm_premier_covid_v1240,16733,16738,2,0.5252525252525253,1.3517883264872594,1.2038083356910148
cdm_premier_covid_v1240,16733,16738,2,0.5353535353535354,1.340354185433291,1.1280495049522234
cdm_premier_covid_v1240,16733,16738,2,0.5454545454545455,1.3261119901935212,1.0638043594706887
cdm_premier_covid_v1240,16733,16738,2,0.5555555555555556,1.311148546727533,1.0117405845710976
cdm_premier_covid_v1240,16733,16738,2,0.5656565656565657,1.2978845329749016,0.9693965841418456
cdm_premier_covid_v1240,16733,16738,2,0.5757575757575758,1.2886621818615944,0.9326510451148725
cdm_premier_covid_v1240,16733,16738,2,0.5858585858585859,1.2851950526611462,0.8976154819606477
cdm_premier_covid_v1240,16733,16738,2,0.595959595959596,1.2883667905745437,0.8620580278815316
cdm_premier_covid_v1240,16733,16738,2,0.6060606060606061,1.298124521373765,0.8255737772950964
cdm_premier_covid_v1240,16733,16738,2,0.6161616161616162,1.3134314200579458,0.7887827228446059
cdm_premier_covid_v1240,16733,16738,2,0.6262626262626263,1.332540670184552,0.75254163109212735
cdm_premier_covid_v1240,16733,16738,2,0.6363636363636365,1.3535069209218378,0.717755787133485
cdm_premier_covid_v1240,16733,16738,2,0.6464646464646465,1.374466737282037,0.6856277997151239
cdm_premier_covid_v1240,16733,16738,2,0.6565656565656566,1.3938996364669207,0.657717999174463
cdm_premier_covid_v1240,16733,16738,2,0.6666666666666667,1.4108413622266456,0.6353478371177446
